chrom	start	end
chr9	120915790	120916240
chr2	129823355	129824370
chr10	96757886	96758069
chr19	28911057	28911370
chr3	52420041	52420617
chr9	35477333	35477573
chr13	24619577	24620096
chr4	10907697	10908139
chr5	3629147	3629456
chr19	45144741	45144894
chr15	78102270	78102524
chr16	6734754	6734995
chr11	81847940	81848261
chr8	70500339	70501410
chr4	124607480	124608211
chr4	137684349	137684951
chr8	16892933	16893666
chr13	96566731	96567065
chr1	182088022	182088269
chr2	18977939	18978151
chr17	66492943	66495180
chr2	158796838	158797192
chr11	113845186	113845565
chr11	120053826	120054489
chr18	4383866	4384208
chr6	140806978	140807290
chr5	35115118	35115897
chr3	30687098	30687329
chr2	170418995	170419289
chr4	142614791	142614945
chr18	73358156	73358208
chr5	76534257	76535359
chr2	105254172	105254312
chr9	108149069	108149759
chr4	130226951	130227375
chr5	48816029	48816546
chr10	82916082	82916907
chr9	111243474	111243633
chr16	70184175	70184727
chr15	94432822	94433371
chr4	59880795	59881611
chr5	146673502	146673773
chr9	59229298	59230499
chr15	93777334	93778132
chr8	104149663	104150049
chr10	80206454	80206978
chr2	174170556	174171455
chr6	98542991	98543130
chr17	29353019	29354018
chr17	84852878	84853373
chr11	112985184	112985330
chr18	82317376	82317520
chr14	54327876	54327960
chr1	167246642	167247223
chr2	144086637	144086971
chr13	119611136	119612210
chr2	26887488	26887559
chr5	39386708	39386926
chr11	103033128	103033368
chr18	32003307	32003534
chr7	37122450	37122548
chr19	4269271	4269488
chr10	89687836	89687917
chr8	108917176	108918075
chr5	107086717	107087079
chr5	24419224	24419328
chr11	113840428	113840807
chr2	32624136	32624416
chr6	113122618	113122849
chr10	63010658	63010753
chr4	20765017	20765254
chr12	83813686	83814479
chr4	134366169	134366289
chr10	23233712	23233854
chr2	124717576	124718461
chr7	49637166	49637946
chr7	46929432	46929680
chr5	130052743	130052831
chr6	32214172	32214663
chr11	24482665	24482783
chr1	93700193	93700330
chr9	106175309	106175857
chr8	77189454	77190231
chr1	131056141	131056411
chr14	103657906	103658561
chr9	15017520	15017710
chr7	68166576	68166844
chr6	100365562	100365904
chr11	81196744	81197753
chr16	13074548	13074667
chr7	30438113	30438708
chr4	104334803	104335334
chr15	94756944	94757614
chr16	84787340	84787555
chr8	65109935	65110179
chr9	61490171	61490481
chr13	44505227	44506177
chr12	102902637	102903204
chr9	102246488	102247038
chr11	31818367	31819092
chr11	104119974	104119996
chr17	12508266	12508672
chr12	99329023	99329293
chr19	43996014	43996152
chr6	6074805	6074935
chr7	144622455	144622620
chr2	85051638	85052386
chr9	99750310	99750473
chr11	88288464	88288916
chr17	55548921	55549162
chr2	167945484	167946241
chr3	101822749	101822982
chr16	11202380	11202862
chr9	43903137	43903658
chr10	94919565	94921746
chr5	111255779	111256222
chrX	131705468	131705507
chr2	67907615	67907661
chr12	107473925	107474438
chr1	177576586	177578228
chr8	66788303	66788609
chr6	54471351	54471994
chr7	5095380	5095907
chr3	85335170	85336075
chr2	109711724	109712087
chr14	21709320	21710101
chr5	37699559	37699857
chr15	103294177	103294548
chr9	48687193	48688198
chr12	111808759	111808932
chr18	6078550	6078992
chr1	79403693	79403763
chr7	29502866	29503197
chr10	39631788	39631832
chr2	115952454	115952703
chr11	62651343	62652429
chr5	107344332	107344608
chr9	21137758	21137932
chr19	34991160	34991648
chr2	167887204	167887286
chr3	28505096	28505196
chr6	107731334	107732053
chr4	126634237	126634523
chr13	48759298	48759427
chr19	45315211	45315492
chr6	108278546	108279498
chr9	105280784	105281090
chr17	4042566	4042901
chr12	14085574	14086228
chr17	70808144	70808267
chr13	48089114	48089754
chr10	80642155	80642436
chr9	23350268	23350505
chr10	41939996	41940700
chr3	96530079	96530313
chr8	114628209	114628553
chr2	32199763	32200244
chr8	10961562	10961788
chr6	136100739	136101751
chr3	143176283	143176903
chr2	139924200	139924328
chr12	86133769	86134004
chr8	83550670	83550896
chr18	19463812	19464020
chr8	61252135	61252620
chr6	5988532	5989416
chr14	120562881	120563270
chr14	103511533	103511776
chr13	63281890	63282726
chr13	35688653	35689034
chr3	54631877	54632430
chr11	34911944	34912295
chr11	60283233	60283796
chr15	81214779	81215388
chr14	59992319	59992440
chr15	76584237	76584617
chr5	118324213	118324761
chr3	19630407	19630903
chrX	52630109	52630325
chr14	46554699	46555148
chr15	78106778	78107032
chr1	59090139	59090396
chr10	95602319	95603265
chr16	95645968	95646791
chr5	150052250	150053862
chr14	103107905	103108511
chr1	93593425	93593833
chr15	83419144	83419488
chr5	34622864	34623365
chr5	112204023	112204215
chr4	130980300	130980458
chr18	20745690	20746012
chr2	157046645	157047087
chr18	67697471	67697638
chr7	71778847	71779027
chr10	128227973	128228291
chr6	28146902	28147235
chr4	97281717	97281843
chr9	94969297	94970155
chr10	24768534	24768791
chr9	116651663	116651769
chr12	36099993	36100536
chr2	153472138	153472356
chr15	74376929	74377171
chr11	57039313	57040161
chr1	64281769	64282512
chr3	138969897	138970065
chr16	95639906	95640044
chr18	11716183	11716249
chr4	129259561	129260779
chr5	122403556	122403634
chr1	138136887	138136998
chr12	83030933	83031277
chr19	55771128	55772007
chr13	54741295	54742171
chr3	145440753	145441221
chr6	6115172	6115391
chr8	122227640	122227839
chr17	87382460	87382708
chr13	60361300	60361806
chr3	81786382	81786510
chr7	80838127	80838647
chr17	27556372	27556718
chr17	32199680	32200500
chr16	35438403	35439013
chr16	31175087	31175542
chr4	148301470	148302064
chr19	9096155	9096273
chr10	8907478	8907603
chr3	154839722	154839765
chr4	153459617	153460125
chr18	38700947	38701291
chr5	135715646	135716409
chr4	152277496	152279693
chr2	129626171	129627174
chr14	121269232	121270134
chr14	70283950	70284259
chr3	144614472	144615956
chr11	113166765	113166962
chr19	58360995	58361334
chr4	150942674	150943492
chr17	84185699	84186352
chr14	57370842	57371648
chr2	23137695	23137820
chr6	48432227	48432756
chr19	37599572	37599931
chr12	100422637	100423743
chr9	75222772	75224701
chr5	123982733	123983209
chr2	93212592	93212726
chr3	132947826	132948188
chr5	113695336	113695696
chr5	115326790	115327448
chr15	27813564	27814154
chr10	88323271	88323682
chr12	59204970	59205490
chr5	3830689	3830894
chr6	135082525	135083227
chr1	130179531	130179866
chr8	96167325	96167864
chr1	51368914	51369584
chr17	64691092	64691291
chr9	108053995	108054919
chr6	72105676	72106942
chr6	121290931	121291362
chr11	87074147	87074277
chr15	95353222	95353605
chr12	32859561	32860136
chr9	67432619	67433587
chr6	100418264	100419044
chr15	25588662	25588876
chr10	96150550	96150911
chr8	117442703	117442990
chr10	13888076	13888455
chr1	152292640	152293166
chr11	57798074	57798420
chr7	57285529	57285784
chr15	80764617	80764955
chr3	66653569	66653977
chr2	171979524	171979597
chr5	65923675	65924925
chr2	103730991	103731200
chr10	106629433	106631352
chr13	51607480	51608148
chr5	113952589	113953043
chr8	113816830	113817078
chr4	136737579	136737766
chr14	75857766	75858341
chr10	79869223	79870275
chr12	77600178	77601608
chr2	131485899	131486240
chr6	114426835	114427274
chr1	164859516	164859758
chr17	5547857	5549299
chr14	76761456	76761683
chr12	86142575	86143204
chr12	5273440	5274508
chr6	12081768	12082441
chr16	95293631	95293816
chr1	39527030	39527539
chr18	23889300	23890008
chr16	76168231	76168464
chr4	152702393	152702556
chr8	92072264	92072826
chr18	69627690	69627981
chr6	113993469	113994142
chr14	112606462	112606622
chr3	79226344	79228020
chr18	73967570	73968744
chr13	57786225	57787651
chr5	72660872	72661842
chr10	56108690	56109310
chr9	102264183	102265306
chr18	46261827	46262292
chr5	134120441	134120610
chr10	68582606	68582658
chr16	92735753	92736381
chr5	52108777	52108896
chr15	12427656	12428108
chr8	118191752	118192081
chr18	77194749	77195221
chr4	136742158	136743137
chr12	55431065	55431201
chr9	67029268	67030650
chr7	16840334	16840454
chr19	46896020	46896244
chr7	66299965	66300862
chr8	24614664	24614799
chr11	4455571	4456277
chr5	140603851	140604224
chr2	104506324	104506400
chr3	133725849	133725955
chr5	64222728	64223094
chr8	81082454	81083428
chr4	124401334	124402401
chr2	5186598	5187468
chr4	100418045	100418512
chr9	15060384	15060714
chr4	140639630	140639925
chr15	51204444	51204534
chr13	95472677	95473235
chr12	82817637	82818085
chr2	19247398	19247642
chr1	136973854	136974381
chr5	121919619	121920579
chr13	69412147	69412645
chr14	103502593	103503674
chr6	125778586	125778864
chr4	132322598	132322755
chr7	64294063	64294439
chr16	25893232	25893405
chr5	52277876	52278409
chr14	19814349	19814557
chr12	89797387	89797970
chr7	95325352	95325533
chr4	141509287	141509412
chr1	175394135	175394408
chr10	80580619	80580954
chr1	135023892	135024071
chr16	30022951	30024455
chr2	46663560	46664193
chr9	99112302	99112515
chr7	118767133	118767284
chr19	55778766	55779124
chr4	149915081	149916140
chr11	117267835	117268326
chr14	25585701	25586939
chr11	107100038	107100365
chr10	119753594	119754169
chr11	71921994	71922182
chr8	36364588	36365394
chr11	100761374	100762282
chr16	46397205	46397425
chr10	20152307	20152776
chr17	45357140	45357595
chr5	111570644	111571496
chr5	111585203	111586588
chr9	67003760	67004055
chr19	12491157	12492035
chr8	14048510	14048871
chr7	40506730	40506808
chr17	7301554	7301682
chr19	10471844	10472535
chr16	92010966	92011210
chr17	8650540	8650904
chr11	107805290	107805972
chr3	41506942	41508023
chr9	57869211	57869797
chr13	44207025	44207397
chr1	49886843	49886886
chr18	61838541	61838984
chr2	27004782	27005479
chr13	24161818	24162003
chr15	72031276	72032212
chr8	95489686	95490223
chr9	66718934	66719501
chr10	91430775	91431078
chr2	5692158	5692291
chr2	12051403	12051717
chr19	45389223	45389591
chr10	59802646	59802936
chr4	138091677	138093012
chr9	97808062	97808192
chr3	74744791	74745104
chr2	13180753	13181715
chr9	40295030	40295230
chr14	26306015	26306128
chr4	154583274	154584392
chr6	82090830	82091107
chr10	13090969	13091474
chr1	171462477	171463229
chr15	55350490	55350647
chr17	56120437	56121470
chr11	117143644	117144328
chr3	39313396	39313612
chr14	102896070	102896860
chr2	118699992	118700481
chr7	70398877	70399589
chr16	76361123	76364735
chr3	129901356	129901510
chr19	55820278	55820514
chr3	30854727	30855245
chr14	64532813	64534272
chr7	125187658	125187825
chr6	144310482	144310927
chr19	56479862	56480460
chr3	53035558	53036851
chr6	78540321	78540677
chr14	30272301	30273313
chr4	145318489	145318672
chr7	65600740	65600858
chr4	141451793	141452105
chr12	66651115	66651134
chr18	74570924	74571526
chr15	59883410	59884451
chr15	97313486	97315280
chr13	43600804	43601080
chr13	12307980	12309360
chr19	56736450	56737014
chr4	34708113	34708436
chr1	153766635	153767059
chr5	139410097	139410398
chr11	89716639	89717067
chr3	18908430	18908943
chr9	41129021	41129715
chr9	106442045	106442227
chr13	113087335	113088557
chr19	58440756	58440938
chr11	117510146	117510384
chr14	79341210	79341573
chr4	97650516	97651655
chr6	140803666	140803935
chr4	145302441	145303084
chr2	137112348	137112815
chr7	49220830	49220987
chr10	3969450	3970013
chr6	125037436	125037721
chr18	24280401	24280896
chr2	167104266	167104749
chr14	47805563	47806312
chr12	112548382	112548477
chr7	19022642	19023200
chr10	21681302	21682628
chr2	144247787	144248228
chr15	36523593	36525158
chr12	51115983	51116278
chr17	59057498	59057651
chr8	125784094	125784848
chr11	119975985	119977096
chr4	148544945	148545043
chr18	57395064	57395144
chr11	65231562	65233444
chr8	47549571	47549648
chr5	33688700	33688957
chr15	8156390	8156622
chr15	36652409	36653062
chr1	182101377	182101508
chr16	18155240	18157944
chr1	127403704	127404196
chr15	89021984	89022235
chr15	75739718	75739943
chr11	102393943	102394622
chr9	58498291	58498856
chr6	40095872	40096687
chr10	4213305	4214376
chr8	12991599	12992517
chr1	194996378	194996753
chr11	119051554	119052164
chr2	35256975	35257463
chr6	94218923	94219257
chr17	5421670	5422086
chr11	104136110	104136459
chr14	66257727	66258230
chr5	124198910	124199933
chr13	54327529	54329010
chr1	53896307	53897229
chr4	53448017	53448514
chr5	34436247	34436400
chr4	149887708	149887830
chr8	121522718	121523010
chr9	121831313	121832468
chr12	112143289	112144744
chr6	34644357	34644790
chr15	32250376	32250596
chr5	20945039	20945153
chr7	36415199	36415385
chr15	100479983	100480667
chr15	72106415	72106545
chr14	34201933	34202190
chr8	77252124	77252761
chr10	121554670	121554962
chr1	74011784	74012086
chr7	132353276	132353948
chr16	96342738	96342767
chr9	31711200	31711296
chr17	8835812	8836177
chr6	83405055	83405137
chr6	17530939	17531158
chr9	33590825	33591217
chr12	112294966	112296026
chr1	120071001	120072038
chr10	64069202	64069486
chr6	145088489	145089009
chr15	19013858	19013957
chr13	113831076	113831148
chr2	129090874	129091684
chr18	62741522	62742521
chr4	134473178	134474389
chr7	122546978	122547466
chr7	112216164	112216841
chr4	107444263	107444545
chr1	41265005	41265253
chr4	3911529	3911736
chr1	154721851	154723295
chr5	114652840	114653042
chr11	103361510	103362242
chr9	43847490	43848245
chr1	62914243	62914419
chr17	79159600	79159895
chr8	117262334	117263348
chr11	43094380	43094635
chr11	42428718	42428817
chr8	46702956	46703170
chr1	40882765	40883410
chr13	95960065	95961009
chr1	60929823	60929972
chr2	180603148	180603651
chr5	116923191	116923234
chr6	128047324	128047993
chr13	48755040	48755169
chr2	88719410	88719619
chr11	120814387	120814649
chr1	153665341	153665629
chr10	27105017	27105262
chr15	92422032	92422431
chr12	64336699	64337161
chr1	42538663	42539226
chr15	9750934	9751480
chr2	147173473	147173750
chr11	54063560	54064627
chr4	52878010	52878577
chr1	191637023	191637390
chr14	20383923	20384157
chr5	91872510	91872632
chr1	159574937	159575126
chr4	127968192	127969094
chr7	122976372	122976476
chr18	16627171	16627228
chr6	51430163	51431363
chr6	101317074	101317206
chr12	57146669	57147099
chr9	92139003	92139915
chr18	4599659	4600496
chr5	66038409	66038920
chr10	19935504	19937437
chr14	55578976	55579556
chr15	102164273	102164605
chr2	93658814	93659204
chr1	153094019	153094229
chr5	30438171	30438461
chr8	61636590	61636801
chr4	13801880	13802321
chr18	79154622	79155167
chr2	168691972	168692453
chr7	46518771	46519444
chr14	86528924	86529799
chr15	51484061	51484227
chr14	100108931	100109398
chr9	115047403	115047951
chr2	158514744	158515086
chr18	66050942	66051768
chr6	92266344	92266990
chr4	139793787	139794186
chr8	106849882	106850307
chr5	117878274	117879328
chr15	24457172	24457324
chr7	141065540	141065594
chr12	71127421	71127544
chr19	17331785	17332106
chr5	88594581	88595225
chr5	106563201	106564135
chr3	146685034	146686053
chr6	137444591	137445861
chr3	41551575	41551774
chr7	141605583	141606181
chr15	95340976	95341111
chr8	47800124	47800358
chr11	114669148	114669232
chr3	154843808	154843851
chr4	138654671	138655182
chr9	102271264	102271519
chr11	4985470	4986117
chr5	106401800	106402971
chr17	63743537	63744048
chr15	80140761	80141081
chr14	32274231	32274391
chr7	112461189	112462337
chr10	9650324	9650952
chr4	134688257	134689035
chr18	65154425	65155425
chr8	10595279	10595811
chr2	53381779	53382650
chr7	25050963	25051542
chr9	53312261	53313035
chr5	141055654	141056026
chr18	12715090	12715151
chr11	6714375	6714926
chr15	73142694	73142883
chr17	70170695	70170925
chr5	31599537	31601272
chr18	61648205	61648547
chr3	118336472	118337128
chr1	36806530	36806866
chr17	49051271	49051946
chr5	138524287	138524589
chr9	31084014	31084213
chr9	57828102	57828364
chr6	101093246	101093299
chr1	166724785	166725098
chr16	5128266	5128980
chr5	133862762	133862957
chr12	102650461	102651341
chr15	75798254	75798741
chr5	118313445	118313836
chr13	113819428	113821610
chr5	120663182	120663838
chr14	65319425	65320104
chr13	58849155	58850201
chr6	108604031	108604615
chr13	62914010	62914570
chr5	141754311	141754626
chr2	31039326	31040016
chr4	55694576	55695046
chr3	69188957	69189489
chr9	72364205	72364637
chr8	13355679	13356712
chr2	153414611	153414711
chr12	33018692	33019094
chr6	54408890	54409467
chr16	18177324	18177439
chr9	42615080	42615890
chr5	34117089	34117263
chr13	69545423	69547027
chr2	31550414	31550693
chr15	25529264	25530052
chr11	69180930	69180975
chr8	105459573	105459621
chr14	47039943	47040512
chr4	9150368	9150688
chr6	32156749	32157206
chr13	43221692	43221810
chr18	36074685	36075087
chr11	6657962	6658408
chr8	33698440	33699435
chr11	112839033	112839141
chr5	106806212	106806689
chr11	96983643	96984164
chr13	35736540	35736730
chr14	31623489	31623962
chr11	44856811	44857421
chr4	134246884	134247068
chr1	93420874	93420997
chr16	55436603	55437553
chr3	153585828	153586536
chr12	110486911	110487068
chr17	4630458	4630637
chr6	114158658	114158839
chr7	128246937	128247845
chr7	31066937	31067307
chr7	34975152	34975360
chr19	26777062	26777192
chr10	59574138	59574406
chr2	163810953	163811151
chr13	106028156	106028332
chr10	111926682	111927152
chr6	122891450	122891494
chr13	97147739	97148080
chr2	116907345	116907668
chr2	38026601	38027697
chr5	64686214	64686708
chr7	127366366	127367575
chr8	118255755	118255915
chr4	107604781	107605322
chr15	78010446	78010588
chr2	166836017	166836617
chr4	117417367	117417922
chr16	37792645	37792858
chr7	82118675	82119139
chr4	154495121	154496981
chr18	12216707	12216998
chr3	146649840	146649929
chr4	100723873	100724455
chr3	57942379	57942694
chr1	76066419	76067008
chr11	55247826	55248411
chr18	65226173	65226480
chr8	128293666	128294526
chr3	144501757	144502384
chr7	100255486	100255810
chr8	80570811	80570888
chr2	130050112	130050502
chr4	34784459	34785504
chr9	115771893	115772015
chr18	22423143	22423209
chr6	17711409	17711698
chr16	92281731	92281813
chr15	99602565	99604224
chr9	109867118	109867415
chr5	121588537	121589061
chr19	37103555	37103784
chr1	76639599	76640001
chr9	102549245	102550116
chr4	125309036	125309284
chr13	53016648	53017136
chr12	112798075	112798750
chr6	53780943	53781295
chr8	14896541	14896640
chr3	127819705	127820246
chr11	57654772	57655177
chr5	74387749	74387820
chr7	16687887	16688114
chr8	70107419	70108355
chr1	187996523	187997560
chr13	54388726	54389198
chr10	123117160	123118056
chr8	123489136	123489235
chr4	104889980	104890873
chr5	130276031	130276328
chr9	105452193	105452392
chr8	94106549	94106940
chr11	46427308	46427491
chr5	115950717	115951727
chr6	125715217	125715541
chr13	60711707	60712042
chr18	70565600	70565931
chr19	41554487	41555110
chr9	29834492	29834824
chr2	30722409	30723318
chr13	44076041	44077216
chr19	26646972	26647236
chr6	89087503	89088008
chr13	32521041	32521199
chr2	166569296	166569501
chr2	120048099	120048363
chr14	66956120	66956381
chr13	97620339	97620799
chrX	150995810	150995951
chr2	35487725	35488541
chr4	129508018	129508162
chr17	46255282	46255594
chr11	104048377	104049724
chr6	53374384	53374771
chr12	111270536	111270940
chr9	123482886	123483462
chr4	106864399	106864769
chr5	134524916	134526236
chr3	122710499	122710758
chr14	121155106	121156569
chr5	118644601	118645520
chr11	67691945	67692054
chr14	66220015	66220885
chr3	55495858	55495995
chr12	105246799	105246959
chr18	24705022	24705237
chr17	78513032	78513548
chr9	85834179	85834337
chr2	160350639	160351201
chr17	25620509	25621474
chr4	118039614	118040560
chr1	172064438	172065197
chr7	75231794	75232102
chr1	86125372	86125636
chr6	40076758	40077211
chr5	142726553	142726912
chr12	84548834	84548932
chr2	142159126	142159313
chr7	121631921	121632472
chr2	173274925	173275412
chr17	47211315	47212236
chr11	43738785	43739123
chr15	44383875	44384415
chr17	27583368	27584266
chr12	40792583	40793381
chr8	71522527	71523408
chrX	42468185	42468487
chr4	35395338	35395488
chr9	120011743	120012294
chr14	25764555	25764650
chr15	88689240	88689647
chr19	4227482	4228431
chr7	140721001	140721462
chr9	42178531	42178779
chr5	135115164	135115403
chr15	73860590	73861149
chr18	42781927	42782039
chr3	154238486	154238695
chr17	70630217	70631172
chr1	72475151	72475232
chr17	88639276	88639621
chr11	22761441	22761658
chr10	123016408	123016475
chr16	33309177	33309330
chr11	52373373	52373795
chr14	34345417	34346078
chr9	85946079	85946589
chr8	105620106	105621175
chr16	18153725	18154242
chr11	31437255	31437291
chr1	119967908	119968123
chr8	84480333	84481179
chr2	129967082	129967546
chr15	89551881	89554466
chr12	41190095	41190458
chr4	117864854	117865092
chr5	142573664	142573840
chr6	100119506	100119716
chr19	35753423	35754464
chr2	38395038	38395622
chr2	79359931	79360144
chr14	70497136	70497482
chr1	136403897	136404649
chr13	52911775	52911840
chr13	11756887	11757484
chr6	125311964	125312223
chr5	111287410	111287789
chr5	112538951	112540085
chr13	32822490	32822809
chr7	71724182	71724600
chr16	84782910	84783125
chr6	99291910	99292358
chr17	49866798	49867195
chr12	85178416	85178728
chr11	85344743	85345198
chr2	167179539	167180824
chr2	18545736	18546036
chr4	86447946	86448332
chr11	83330278	83330385
chr19	46335373	46336492
chr5	115924949	115925512
chr2	22774273	22774450
chr18	39945343	39945369
chr5	124156170	124157238
chr1	56181032	56181418
chr12	84026313	84026458
chr7	65094171	65094544
chr2	157478823	157478872
chr5	114657192	114657209
chr15	86817711	86818527
chr3	121626626	121627093
chr18	39941291	39941317
chr15	95908866	95909407
chr8	86880742	86881272
chr13	42236005	42236506
chr6	147025026	147025930
chr10	56163407	56163776
chr4	115913551	115913853
chr2	169183464	169184209
chr10	95051091	95051384
chr14	29898738	29899385
chr7	47110433	47110701
chr2	160970627	160970950
chr19	7183651	7183945
chr12	28172285	28172509
chr7	130669140	130669836
chr11	118068435	118068567
chr3	65636328	65636882
chr12	98550522	98551059
chr8	31492879	31493500
chr8	12960679	12960983
chr18	60685887	60686829
chr9	111868664	111869098
chr1	131073431	131073961
chr13	97863223	97863585
chr2	130638476	130639145
chr3	152484712	152484872
chr11	109084918	109085955
chr19	24695309	24696501
chr2	78714118	78714302
chr13	109760899	109761080
chr4	8585347	8585544
chr2	35711172	35712603
chr12	37592669	37593193
chr13	43188149	43189950
chr15	84081480	84082103
chr7	36194784	36196106
chr17	30394388	30394526
chr3	45279180	45279452
chr7	98167911	98169083
chr4	124562866	124563932
chr4	145152372	145153223
chr8	83665452	83665906
chr3	136729726	136729794
chr16	85084827	85085543
chr17	49311372	49311758
chr2	135002106	135002357
chr17	27769853	27770467
chr2	153378744	153378927
chr19	6018880	6019550
chr7	107665509	107665942
chr1	176842528	176843111
chrX	169134739	169134893
chr16	17199471	17199827
chr12	80571527	80572599
chr5	142845910	142846390
chr15	83113441	83113935
chr1	87796053	87796552
chr4	104495282	104495474
chr13	43587797	43589466
chr11	70393579	70393693
chr2	90764465	90764690
chr12	98902818	98903619
chr18	80488031	80489480
chr13	81094915	81095266
chr14	70541522	70542745
chr4	50037717	50037917
chr5	23648795	23649197
chr1	93401206	93402032
chr2	29398478	29398724
chr10	121310030	121310627
chr14	69979539	69980937
chr14	113437784	113437897
chr5	74966600	74967116
chr5	138763859	138764077
chr13	99098876	99099628
chr7	78497990	78498198
chr3	94887043	94887944
chr19	27736676	27736957
chr13	58009627	58009894
chr3	97581344	97581874
chr5	125194231	125194634
chr3	127226807	127227173
chr7	74243581	74244012
chr1	39637138	39637577
chr5	98284889	98286061
chr5	111141999	111142692
chr8	10587334	10587906
chr13	41044426	41044973
chr7	46516060	46516912
chr9	7776751	7776910
chr9	69820648	69821246
chr4	13336650	13337400
chr1	39445963	39446282
chr9	47703377	47703795
chr14	22034494	22035333
chr8	88241859	88242510
chr5	139497465	139497930
chr18	65597758	65598121
chr15	64123288	64123681
chr9	41668169	41669212
chr17	87864360	87864772
chr10	99113587	99114028
chr12	100773596	100774159
chr5	77050678	77051187
chr4	40880015	40882320
chr11	114789686	114790595
chr10	61737495	61737825
chr10	76666229	76666730
chr11	113737190	113737346
chr13	55604299	55604784
chr8	115004672	115004926
chr9	112113253	112114034
chr4	137700313	137701074
chr2	14986313	14986617
chr3	146675876	146676682
chr11	105341722	105342781
chr2	128744204	128744365
chr6	145014966	145015630
chr2	93427970	93428146
chr14	73759890	73760139
chr19	9951286	9952270
chr8	102091780	102091936
chr5	107015790	107015918
chr3	57947009	57947324
chr1	154772758	154773058
chr9	111455844	111456273
chr14	47362730	47363010
chr11	75259087	75259525
chr2	52485361	52485963
chr9	45437051	45437636
chr1	38318218	38319027
chr6	51795801	51796699
chr5	119754128	119754239
chr13	52907557	52907786
chr6	36644669	36644753
chr7	142381410	142381563
chr1	72535386	72536969
chr2	101812831	101813068
chr5	107252823	107253138
chr11	6705107	6705270
chr11	3383729	3384316
chr1	177499276	177499320
chr11	24127631	24128068
chr16	39345618	39345800
chr2	143799116	143799188
chr3	129608943	129609005
chr5	120329111	120329960
chr7	19139018	19139662
chr8	61628942	61629486
chr9	77421233	77423011
chr11	82597468	82597572
chr12	82908817	82909142
chr3	82278566	82279001
chr16	10875416	10875505
chr11	45890729	45890981
chr6	94454881	94455630
chr8	128299386	128300246
chr6	139854818	139855683
chr7	120627661	120627911
chr13	56052790	56053106
chr1	90161297	90161410
chr4	115979930	115980329
chr11	63962397	63962772
chr14	54555322	54555428
chr15	93000620	93001764
chr5	67938428	67938762
chr12	81911583	81912304
chr17	24599123	24599602
chr13	43552502	43552724
chr11	118753328	118753664
chr10	69607068	69607429
chr1	133055286	133055678
chr6	81936066	81936182
chr10	115146356	115146524
chr8	72351635	72352161
chr10	122872465	122872568
chr17	5082526	5082979
chr13	70208419	70208832
chr3	116324563	116324861
chr2	164179641	164179760
chr10	70084163	70084644
chr8	12846785	12848134
chr1	46688031	46688320
chrX	12770910	12771057
chr7	19416760	19417286
chr7	19459288	19459765
chr3	142751470	142752255
chr1	61703308	61703435
chr2	172119168	172120506
chr4	152508574	152509170
chr5	120210123	120210391
chr9	122420821	122420954
chr18	67739311	67739635
chr2	139831555	139832119
chr17	28485363	28485611
chr11	75882297	75882580
chr10	67110571	67112780
chrX	158010727	158010926
chr10	96253013	96253223
chr14	65252555	65252865
chr9	113832576	113833018
chr6	81803960	81804647
chr15	73921721	73922209
chr9	107594728	107595092
chr3	67163973	67164098
chr18	63388248	63389438
chr12	76820969	76821201
chr17	15184717	15185272
chr12	32484799	32484896
chr3	146044397	146045281
chr5	121085856	121086286
chr12	73381186	73381440
chr6	31170068	31170674
chr5	121867891	121869111
chr4	120264892	120266342
chr2	166705256	166705496
chr2	7134405	7134503
chr15	78665812	78667310
chr10	88423264	88423409
chr17	32210464	32210937
chr3	88653780	88654857
chr2	128287908	128288846
chr14	21694574	21695405
chr10	20796447	20797392
chr12	17072960	17073201
chr12	51738636	51739256
chr11	121407163	121407825
chr8	70823094	70823709
chr7	24364605	24365239
chr2	38132776	38132963
chr16	95996866	95997169
chr11	54648400	54648813
chr16	77655318	77655352
chr1	128951515	128951590
chr4	53480976	53481190
chr9	86597963	86600467
chr12	17075283	17075601
chr8	61738282	61738860
chr12	111793561	111794220
chr10	99616048	99616652
chr1	152523205	152524172
chr11	120000006	120000578
chr16	34056690	34057460
chr2	32330190	32330576
chr16	20698700	20699186
chr13	78244977	78245370
chr5	73358745	73359957
chr1	106185880	106186168
chr12	9485568	9485962
chr18	46949705	46950208
chr13	48596329	48596710
chrX	73778488	73778596
chr4	148923697	148924407
chr9	114557124	114557742
chr3	105194700	105195537
chr9	49515303	49515437
chr2	105400428	105400795
chr5	31066913	31067899
chr8	32008529	32009156
chr2	118702342	118702501
chr3	31496339	31497038
chr12	3982228	3982404
chr12	111351492	111351618
chr17	81446202	81446530
chr8	95594109	95594711
chr5	44257179	44257895
chr13	96265124	96265600
chr17	69080644	69080975
chr10	63415807	63416007
chr12	5635333	5635607
chr13	54756319	54757077
chr5	86437891	86438030
chr2	83739652	83740248
chr19	57412432	57412932
chr9	69197710	69197773
chr1	39094078	39094992
chr12	107518962	107519407
chr6	146407116	146407935
chr15	97314288	97314401
chr18	39282237	39282285
chr19	5557102	5557251
chr10	39449668	39450011
chr1	178489166	178489639
chr11	32060582	32061605
chr17	88105776	88106024
chr1	139204132	139204339
chr2	129617378	129618113
chr8	14120522	14121881
chr9	64389645	64390339
chr1	158124005	158124508
chr15	77210320	77210560
chr7	131720524	131721565
chr7	79789797	79790172
chr1	27247272	27247417
chr15	88836478	88837085
chr7	125978624	125979156
chr17	93192188	93192391
