chrom	start	end
chr16	38729968	38731272
chr16	33655665	33655964
chr16	23174971	23175093
chr16	22899083	22899504
chr16	10608957	10609075
chr16	10312845	10313414
chr16	9274487	9275098
chr16	8961941	8962792
chr16	97817939	97818275
chr16	97296845	97297697
chr16	96691458	96691851
chr16	95777779	95778294
chr16	95643145	95643968
chr16	95573106	95573885
chr16	95538420	95538594
chr16	95434009	95434130
chr16	94900962	94901294
chr16	94881802	94883141
chr16	94841986	94842369
chr16	94447258	94447706
chr16	94256146	94257309
chr16	94130364	94131171
chr16	93911423	93911795
chr16	93766280	93766395
chr16	93576260	93576673
chr16	93437961	93438551
chr16	93092786	93093315
chr16	93079313	93080328
chr16	92811780	92812372
chr16	92674111	92674416
chr16	92654434	92655005
chr16	92291274	92291480
chr16	92196742	92196799
chr16	92182785	92183139
chr16	91955111	91955376
chr16	91926837	91926872
chr16	91851656	91851874
chr16	91681253	91681880
chr16	91305060	91305295
chr16	91140979	91141565
chr16	90971767	90971885
chr16	90711053	90712160
chr16	90692486	90692704
chr16	90421325	90421488
chr16	89831874	89832035
chr16	89756813	89757582
chr16	87598291	87599003
chr16	87189013	87189121
chr16	85677710	85678105
chr16	85448781	85448982
chr16	85220024	85220875
chr16	84680755	84681236
chr16	84494885	84495326
chr16	82685174	82685295
chr16	78653794	78654178
chr16	78489799	78490584
chr16	78311458	78311828
chr16	76679669	76681509
chr16	76196952	76197111
chr16	76055366	76056866
chr16	73991046	73991459
chr16	73367188	73367837
chr16	73285456	73285579
chr16	73143018	73143546
chr16	70836766	70837495
chr16	70621436	70622161
chr16	70394604	70394641
chr16	70181623	70182175
chr16	66773826	66774298
chr16	65649064	65649165
chr16	62991052	62991680
chr16	62803888	62804336
chr16	59744022	59744395
chr16	59692650	59693324
chr16	58448201	58448583
chr16	58413909	58414393
chr16	57547532	57547596
chr16	55373777	55373805
chr16	54927106	54927517
chr16	52614034	52614113
chr16	52507720	52507827
chr16	49863803	49864150
chr16	48285230	48285357
chr16	47881510	47882044
chr16	47868285	47868591
chr16	46492040	46492799
chr16	46482332	46482621
chr16	46477123	46478972
chr16	46473955	46474788
chr16	46407997	46408288
chr16	44672134	44672783
chr16	44667590	44667698
chr16	44257212	44257864
chr16	44210325	44210982
chr16	43597652	43598132
chr16	42263866	42264074
chr16	41597694	41598512
chr16	41523255	41523329
chr16	41010113	41010191
chr16	39876848	39877100
chr16	38705754	38706638
chr16	37794858	37795071
chr16	37585358	37586006
chr16	36962768	36963113
chr16	36006237	36006357
chr16	35763707	35764285
chr16	35648994	35649521
chr16	35276742	35277118
chr16	34951189	34951308
chr16	34666233	34666827
chr16	34659314	34659448
chr16	34653008	34653688
chr16	34334120	34334370
chr16	34134001	34134729
chr16	33768823	33769075
chr16	33318837	33319888
chr16	33307024	33307177
chr16	33293308	33293525
chr16	32745676	32746138
chr16	32547830	32548114
chr16	32523792	32524571
chr16	32040885	32041183
chr16	31607876	31608116
chr16	31595826	31595941
chr16	30547298	30547424
chr16	30257682	30258005
chr16	29605485	29605860
chr16	29536403	29536856
chr16	29044126	29044331
chr16	28964198	28964498
chr16	28926984	28928049
chr16	28746956	28747975
chr16	28563709	28564497
chr16	27421185	27421222
chr16	27396278	27396409
chr16	24255117	24255360
chr16	24227662	24227824
chr16	23813442	23813698
chr16	23129150	23129766
chr16	21836998	21838411
chr16	21510126	21510326
chr16	21455409	21455681
chr16	21390889	21391977
chr16	20935588	20935796
chr16	20731698	20732138
chr16	20324002	20324673
chr16	20172478	20173610
chr16	18683482	18683949
chr16	18643144	18643261
chr16	18642066	18642738
chr16	18633034	18633233
chr16	18407937	18408333
chr16	18230437	18232200
chr16	18228027	18229538
chr16	18218647	18219172
chr16	17803321	17804574
chr16	17797478	17798455
chr16	17182389	17182591
chr16	16547096	16547603
chr16	15252726	15253543
chr16	15052646	15053629
chr16	14711909	14712111
chr16	14320867	14321267
chr16	13748959	13749254
chr16	13518212	13518535
chr16	13151644	13152796
chr16	12546359	12546436
chr16	11994900	11994980
chr16	11757998	11758085
chr16	11069838	11070228
chr16	10062572	10062891
chr16	9865080	9865238
chr16	9703150	9703468
chr16	9457011	9457952
chr16	9247313	9247437
chr16	8781591	8783229
chr16	8669674	8670339
chr16	7444962	7445788
chr16	7341422	7342054
chr16	7264886	7265144
chr16	7149300	7149390
chr16	7029151	7029560
chr16	5740813	5741159
chr16	5664218	5664343
chr16	5139452	5139891
chr16	5130980	5131694
chr16	4957644	4958121
chr16	4657292	4657833
chr16	4656439	4656940
chr16	4655886	4656115
chr16	4545620	4545921
chr16	4191151	4191570
chr16	91709356	91709428
chr16	34669004	34669057
chr16	13076667	13076786
chr16	10965916	10966000
chr16	7982636	7983202
chr16	39427929	39428140
chr16	31494595	31494910
chr16	14215095	14215555
chr16	97869207	97869661
chr16	95794362	95795101
chr16	95646470	95646548
chr16	94767546	94768113
chr16	94261005	94261533
chr16	93115504	93115714
chr16	92391390	92392684
chr16	92112045	92112131
chr16	91442458	91442683
chr16	90047660	90048140
chr16	77030311	77030568
chr16	65670290	65670431
chr16	56856013	56856340
chr16	52466644	52467091
chr16	49757426	49757794
chr16	44395311	44395857
chr16	43818268	43818522
chr16	43616847	43616947
chr16	39334725	39334948
chr16	38692552	38692968
chr16	36636884	36637150
chr16	35184965	35185363
chr16	33237015	33237449
chr16	22274812	22275103
chr16	21224284	21224411
chr16	20791909	20792209
chr16	20678151	20678585
chr16	20107142	20107338
chr16	18617070	18617299
chr16	9785883	9786104
chr16	9138549	9138654
chr16	5544387	5544745
chr16	5535055	5535782
chr16	97846646	97847571
chr16	97396412	97396807
chr16	95769972	95770197
chr16	94934419	94934650
chr16	94625009	94625217
chr16	93397515	93397997
chr16	93323394	93323787
chr16	76351012	76351172
chr16	58005816	58006077
chr16	57268685	57268854
chr16	52060174	52060828
chr16	51964205	51964644
chr16	45919667	45919879
chr16	44684391	44685026
chr16	43922735	43923085
chr16	43870689	43870921
chr16	38113957	38114232
chr16	37462760	37463239
chr16	36982243	36983479
chr16	35603736	35604442
chr16	35602280	35603084
chr16	35542631	35543584
chr16	35485814	35486368
chr16	35034002	35034426
chr16	34807149	34807858
chr16	34563665	34565296
chr16	34341286	34341381
chr16	33882419	33883617
chr16	32847113	32847968
chr16	32678291	32679144
chr16	32063977	32064097
chr16	31073922	31073983
chr16	30060382	30061105
chr16	23631969	23632246
chr16	23401682	23402305
chr16	20528861	20529227
chr16	20338704	20338924
chr16	13832128	13832834
chr16	13369139	13369555
chr16	10861247	10861624
chr16	7779791	7780024
chr16	7219419	7219660
chr16	6871822	6872017
chr16	6736995	6737236
chr16	6570469	6571149
chr16	4511260	4512068
chr16	91174337	91174640
chr16	90131393	90131738
chr16	38804535	38805066
chr16	4911213	4911299
chr16	96229042	96230015
chr16	93194024	93194306
chr16	91550049	91550442
chr16	91266142	91266428
chr16	70147705	70148466
chr16	56867672	56867813
chr16	38982634	38983380
chr16	28165937	28166341
chr16	21536309	21537047
chr16	17733040	17733466
chr16	76331290	76331572
chr16	66113842	66113958
chr16	58581590	58581706
chr16	94680205	94680499
chr16	57858588	57859446
chr16	25061325	25062294
chr16	18392383	18393182
chr16	28533771	28533806
chr16	25891059	25891232
chr16	7127969	7128418
chr16	33593490	33593795
chr16	97259022	97259224
chr16	97070156	97070708
chr16	96555613	96555771
chr16	96380275	96380368
chr16	96340709	96340738
chr16	96152534	96152949
chr16	95637768	95637906
chr16	95440021	95440940
chr16	95241521	95242245
chr16	95180589	95180930
chr16	95155083	95155340
chr16	94989903	94990861
chr16	94969844	94970505
chr16	94854279	94854679
chr16	94849828	94850706
chr16	94617330	94617656
chr16	94586310	94586805
chr16	94539826	94539860
chr16	94464954	94465162
chr16	94327885	94328136
chr16	94188048	94188487
chr16	93893876	93894447
chr16	93297298	93297944
chr16	93246703	93246996
chr16	92678662	92678857
chr16	92477576	92477810
chr16	92085572	92086174
chr16	92070370	92070737
chr16	92020036	92020155
chr16	91963283	91963542
chr16	91331321	91331386
chr16	91105156	91105647
chr16	90962141	90962251
chr16	90928754	90929309
chr16	90789843	90790067
chr16	90690131	90690637
chr16	90657379	90657620
chr16	90592801	90593079
chr16	89959060	89959501
chr16	88886747	88887174
chr16	88128055	88128213
chr16	87474647	87474720
chr16	87363698	87363765
chr16	87013057	87013082
chr16	86677351	86677546
chr16	85087543	85088259
chr16	84785125	84785340
chr16	84507825	84508078
chr16	83274416	83274777
chr16	83173261	83173477
chr16	82038475	82038774
chr16	80651458	80651847
chr16	79275468	79275509
chr16	78426271	78426818
chr16	78366297	78366568
chr16	77983905	77984461
chr16	77657352	77657386
chr16	76118344	76118424
chr16	75318276	75318339
chr16	75073716	75073761
chr16	75045223	75045489
chr16	74500825	74500894
chr16	74424979	74425355
chr16	74337163	74337296
chr16	72854108	72854368
chr16	72482698	72482857
chr16	71336106	71336464
chr16	70917235	70917580
chr16	70602637	70602839
chr16	67583806	67583937
chr16	67215669	67215753
chr16	65531524	65532068
chr16	65247630	65247993
chr16	64933768	64933985
chr16	64828411	64828657
chr16	63933807	63934515
chr16	63612900	63613045
chr16	63123651	63123890
chr16	62741347	62741479
chr16	60615912	60615954
chr16	60432438	60432523
chr16	59569184	59570221
chr16	57045925	57046285
chr16	56913470	56913720
chr16	56771947	56772093
chr16	56477533	56478954
chr16	55150688	55150803
chr16	54390179	54390489
chr16	54296039	54296436
chr16	52230131	52230303
chr16	52009634	52009819
chr16	51806251	51806368
chr16	50795464	50796017
chr16	50786243	50786600
chr16	49834247	49835144
chr16	48433413	48434108
chr16	48413545	48413800
chr16	47770744	47770877
chr16	47613362	47613625
chr16	46750498	46750741
chr16	46439488	46439922
chr16	46396760	46397182
chr16	46394985	46395205
chr16	45393500	45393534
chr16	44258753	44258831
chr16	44038601	44039088
chr16	43802485	43802884
chr16	43230416	43230587
chr16	42511226	42511578
chr16	42394650	42394758
chr16	42003279	42003806
chr16	41731830	41732085
chr16	40972727	40973308
chr16	40466464	40466717
chr16	40290174	40290364
chr16	39365023	39365187
chr16	38922004	38922299
chr16	38799969	38800478
chr16	38712162	38712410
chr16	38586449	38586640
chr16	38572307	38572397
chr16	38494608	38494821
chr16	38047457	38047640
chr16	38033967	38034122
chr16	37160328	37160409
chr16	36640127	36640268
chr16	35564325	35564899
chr16	35141436	35141903
chr16	34903637	34903878
chr16	34480563	34481007
chr16	34436395	34436524
chr16	34386333	34387053
chr16	34186059	34186332
chr16	34152710	34152944
chr16	33832969	33834181
chr16	33712082	33712152
chr16	33642400	33642658
chr16	33110622	33110843
chr16	33022504	33022764
chr16	32948599	32948850
chr16	32770005	32770247
chr16	32687428	32687506
chr16	31719680	31719929
chr16	31650956	31651359
chr16	31416578	31416643
chr16	31339294	31339522
chr16	31312119	31312890
chr16	31104400	31104464
chr16	30916862	30917353
chr16	30730330	30730463
chr16	30614854	30615047
chr16	30366674	30366726
chr16	30282929	30283859
chr16	30280850	30281019
chr16	30133021	30133270
chr16	30042537	30043267
chr16	30022414	30022700
chr16	29910544	29910822
chr16	29909176	29909398
chr16	29833402	29833772
chr16	29735059	29735472
chr16	28754224	28754303
chr16	28138506	28138606
chr16	25145919	25146010
chr16	24737711	24738420
chr16	24526801	24527265
chr16	24109885	24110356
chr16	23935721	23935762
chr16	23437422	23437595
chr16	23233489	23233716
chr16	22862739	22862922
chr16	22688193	22688312
chr16	22348932	22349391
chr16	22149843	22150381
chr16	21975831	21976398
chr16	21770136	21770252
chr16	21533420	21533622
chr16	21365134	21365396
chr16	20546515	20546674
chr16	18163391	18163551
chr16	18128501	18129164
chr16	17986566	17987088
chr16	16997329	16997712
chr16	16986091	16986561
chr16	16930423	16931369
chr16	16543185	16543231
chr16	13875545	13875798
chr16	13380850	13380993
chr16	12517395	12517785
chr16	12223972	12224209
chr16	12128965	12129137
chr16	12076293	12076394
chr16	11834626	11834797
chr16	11802045	11802175
chr16	11168312	11168510
chr16	10489843	10490234
chr16	10350009	10350260
chr16	10043736	10043843
chr16	10033593	10033944
chr16	9932197	9932511
chr16	9851321	9851894
chr16	9251482	9251788
chr16	9056555	9056821
chr16	8915949	8916154
chr16	7641626	7641799
chr16	7359101	7359698
chr16	7353970	7354417
chr16	7352423	7352789
chr16	7351741	7352140
chr16	7186769	7187499
chr16	7161488	7162068
chr16	7066267	7066523
chr16	6955154	6955631
chr16	6903111	6903191
chr16	6312586	6313260
chr16	5363410	5363561
chr16	4676956	4677262
chr16	4325990	4326402
chr16	4062107	4062196
chr16	4054194	4054399
chr16	3925379	3925441
chr15	88399931	88400990
chr15	87488019	87488595
chr15	58951703	58953274
chr15	73533541	73536089
chr15	93252011	93252685
chr15	25518065	25519079
chr15	100212083	100212698
chr15	74473703	74475554
chr15	99206711	99208387
chr15	87243357	87243905
chr15	74161800	74162562
chr15	94726316	94727305
chr15	91353041	91353727
chr15	96177640	96179200
chr15	97790668	97791216
chr15	83451176	83451681
chr15	87695174	87696368
chr15	86834940	86835529
chr15	89527528	89527887
chr15	84008897	84010258
chr15	96055437	96056306
chr15	86113355	86113997
chr15	59025910	59028485
chr15	94430273	94430822
chr15	98285832	98287592
chr15	100374808	100375072
chr15	93253055	93253539
chr15	88891505	88891872
chr15	74418305	74419559
chr15	72907005	72908959
chr15	5239545	5240546
chr15	27804439	27805349
chr15	101268642	101270864
chr15	80349092	80350914
chr15	94045100	94045939
chr15	31344415	31345781
chr15	83008981	83010024
chr15	12587996	12588925
chr15	77794190	77794493
chr15	101163831	101164536
chr15	80438266	80439174
chr15	99736321	99737039
chr15	85613380	85613763
chr15	13138190	13138589
chr15	8011233	8012985
chr15	51730739	51731198
chr15	36949274	36949935
chr15	75586553	75587400
chr15	101092428	101093605
chr15	11298009	11298791
chr15	34374439	34374869
chr15	84621788	84622549
chr15	40129489	40131150
chr15	10690224	10691097
chr15	51663629	51664356
chr15	87566131	87567241
chr15	50840359	50840606
chr15	86183496	86183888
chr15	83152535	83152941
chr15	36489693	36490031
chr15	87575458	87576049
chr15	98423495	98424720
chr15	55380837	55380998
chr15	99454374	99455355
chr15	31248274	31249126
chr15	99501803	99502269
chr15	78089283	78089763
chr15	67877095	67877519
chr15	7143357	7144482
chr15	66026559	66027158
chr15	57701592	57701878
chr15	81023395	81023757
chr15	30974928	30975630
chr15	83223682	83223964
chr15	78371238	78371613
chr15	58702685	58703005
chr15	28139337	28139603
chr15	87661650	87662777
chr15	38669725	38669978
chr15	86101396	86102394
chr15	31441788	31443400
chr15	83279570	83279970
chr15	78026074	78027258
chr15	37779507	37780052
chr15	10425783	10427310
chr15	74412885	74413586
chr15	27674344	27674705
chr15	91707761	91708404
chr15	101312884	101313326
chr15	101126723	101127481
chr15	99423368	99423848
chr15	97505669	97506253
chr15	93205165	93205697
chr15	88244506	88246128
chr15	84956964	84957225
chr15	76574330	76574651
chr15	73154038	73155578
chr15	66101493	66102326
chr15	53191598	53191706
chr15	27794819	27795053
chr15	27558446	27560620
chr15	13165538	13166131
chr15	73919233	73919721
chr15	12782712	12783322
chr15	95214849	95215361
chr15	77359997	77360306
chr15	27990536	27991558
chr15	103473382	103473634
chr15	95520247	95521018
chr15	88972112	88972550
chr15	88691098	88691904
chr15	69099645	69100407
chr15	87963034	87964104
chr15	74565179	74566095
chr15	72390966	72391468
chr15	31352563	31353759
chr15	10617946	10618245
chr15	25925970	25926742
chr15	101377812	101378560
chr15	68471788	68472495
chr15	100766753	100767939
chr15	97501543	97502525
chr15	38388154	38388760
chr15	100724938	100725812
chr15	95486469	95489046
chr15	83841290	83842441
chr15	101537763	101538176
chr15	85947076	85948092
chr15	99384167	99384597
chr15	90934073	90934927
chr15	79755298	79756448
chr15	86201123	86201929
chr15	78493446	78493807
chr15	101231577	101232162
chr15	101384725	101386011
chr15	97546715	97547520
chr15	89547296	89549881
chr15	8780919	8781488
chr15	57644041	57645149
chr15	79828248	79829681
chr15	30827162	30828336
chr15	99598906	99600565
chr15	97214406	97215337
chr15	84068475	84069985
chr15	87191784	87192616
chr15	54976406	54976980
chr15	76420732	76420934
chr15	99787061	99788046
chr15	91294033	91295500
chr15	88550275	88550556
chr15	86484675	86484890
chr15	27188657	27189407
chr15	87697168	87698074
chr15	27899207	27899607
chr15	82957331	82958540
chr15	79192904	79193978
chr15	68071211	68071908
chr15	99603521	99604291
chr15	84704131	84704559
chr15	92634114	92634767
chr15	95802728	95803906
chr15	12634062	12634620
chr15	12927344	12927875
chr15	101098034	101098584
chr15	58599996	58600734
chr15	88311209	88311499
chr15	87653901	87655142
chr15	58490026	58490546
chr15	78366931	78367874
chr15	98854017	98854652
chr15	89290019	89290544
chr15	27897611	27898137
chr15	78379210	78379945
chr15	84228130	84228471
chr15	12478106	12478567
chr15	91745465	91745914
chr15	98628755	98629750
chr15	66503341	66504196
chr15	37580314	37580705
chr15	71785331	71785966
chr15	102161941	102162273
chr15	101145967	101147726
chr15	101007205	101007883
chr15	99463161	99463882
chr15	98250694	98251333
chr15	90789882	90790569
chr15	89545884	89546348
chr15	89544029	89545474
chr15	85009821	85010016
chr15	69561439	69561525
chr15	68276942	68277573
chr15	8285778	8286558
chr15	102651012	102651526
chr15	101531385	101531990
chr15	100959882	100960800
chr15	99273823	99274144
chr15	99262621	99263945
chr15	98740200	98740433
chr15	98692236	98692647
chr15	98070585	98070862
chr15	97950062	97951130
chr15	97927938	97928155
chr15	97657234	97657585
chr15	96932820	96933745
chr15	96693714	96694226
chr15	96045181	96045975
chr15	94802185	94803846
chr15	94478700	94479702
chr15	93248625	93249111
chr15	92045877	92046247
chr15	91615671	91616598
chr15	89582613	89582999
chr15	89519462	89520631
chr15	86785972	86786604
chr15	86694279	86694619
chr15	84753076	84753773
chr15	83046983	83047346
chr15	82948928	82949348
chr15	80994867	80995395
chr15	80363682	80364943
chr15	80325532	80326345
chr15	79786074	79786627
chr15	79754724	79754934
chr15	79432114	79432654
chr15	78806135	78806431
chr15	78770405	78771434
chr15	78675960	78676832
chr15	78671751	78672689
chr15	78631434	78632120
chr15	78532555	78532738
chr15	78062303	78063038
chr15	76689697	76689995
chr15	76202577	76203620
chr15	76109827	76110251
chr15	74661299	74661626
chr15	74588272	74589403
chr15	74560944	74561747
chr15	74144508	74145003
chr15	73897540	73898319
chr15	69774551	69774824
chr15	60310032	60311008
chr15	58761993	58762802
chr15	57708700	57709106
chr15	54195179	54195341
chr15	36753225	36753766
chr15	36296975	36297237
chr15	34830724	34831350
chr15	31594213	31594509
chr15	30940238	30940756
chr15	28351355	28352188
chr15	28040774	28041966
chr15	27776351	27776416
chr15	12930290	12931536
chr15	9634399	9634943
chr15	9100192	9101085
chr15	8740735	8742076
chr15	8594742	8596423
chr15	4091930	4092515
chr15	87829872	87830102
chr15	99912314	99912532
chr15	98670181	98670943
chr15	96268175	96268995
chr15	62249352	62250113
chr15	58352528	58352948
chr15	78636123	78636942
chr15	9748388	9748934
chr15	102115786	102116053
chr15	80389884	80390255
chr15	79478348	79480161
chr15	78437907	78438166
chr15	78002046	78002895
chr15	64139919	64140582
chr15	36960919	36961565
chr15	7969421	7969764
chr15	101220582	101221277
chr15	86127716	86127982
chr15	59866011	59866985
chr15	84075020	84075853
chr15	81048887	81049089
chr15	74538202	74539259
chr15	68188955	68189643
chr15	102230250	102231005
chr15	94723210	94724057
chr15	83973020	83973100
chr15	83894986	83895282
chr15	83057983	83058311
chr15	73756022	73756217
chr15	57654635	57655008
chr15	40439091	40439358
chr15	7233679	7234072
chr15	101412148	101412729
chr15	99053975	99054909
chr15	98673023	98674561
chr15	97084942	97086164
chr15	95496408	95496801
chr15	95391270	95391588
chr15	91632562	91632721
chr15	88761700	88761945
chr15	88628783	88628863
chr15	86078532	86080285
chr15	86066512	86067840
chr15	85367023	85367467
chr15	84178641	84179007
chr15	84081214	84081743
chr15	83417936	83418399
chr15	79846997	79847588
chr15	79483615	79484982
chr15	78901714	78902016
chr15	78368103	78368627
chr15	76226025	76227041
chr15	72677592	72677896
chr15	58604934	58605414
chr15	37064847	37065496
chr15	29223830	29223932
chr15	27942175	27943349
chr15	27792495	27793269
chr15	102110771	102111989
chr15	100844354	100845309
chr15	78627823	78628022
chr15	31438750	31439185
chr15	22642016	22642047
chr15	86897115	86897371
chr15	86279066	86280444
chr15	77317971	77318140
chr15	94759614	94760284
chr15	87335205	87335542
chr15	81797557	81797973
chr15	73003966	73004528
chr15	67068825	67069238
chr15	30556065	30556932
chr15	25807077	25807973
chr15	7146098	7147162
chr15	100823794	100824285
chr15	96927135	96927341
chr15	101387986	101388293
chr15	101352885	101354040
chr15	101274965	101275921
chr15	101258466	101258922
chr15	101241486	101242109
chr15	100829593	100830732
chr15	100206729	100207049
chr15	99719942	99720290
chr15	99413565	99413665
chr15	97862851	97864212
chr15	97837023	97838100
chr15	97811902	97812239
chr15	97801600	97802478
chr15	96307158	96307689
chr15	95044853	95045301
chr15	93845411	93846645
chr15	93610454	93610895
chr15	91555282	91555814
chr15	89147134	89148925
chr15	89098291	89099651
chr15	86065006	86065575
chr15	84997611	84998092
chr15	82967912	82968481
chr15	81849054	81849338
chr15	80902023	80902430
chr15	80658942	80659490
chr15	80632160	80632673
chr15	78567103	78567298
chr15	78543559	78543899
chr15	78001239	78001748
chr15	74671216	74672197
chr15	74670107	74670885
chr15	74578084	74578493
chr15	74576405	74577528
chr15	74574011	74575028
chr15	74566436	74567053
chr15	73442461	73443420
chr15	72411827	72412531
chr15	64315247	64316129
chr15	59009431	59010204
chr15	57749114	57750766
chr15	52761562	52761743
chr15	38406104	38406822
chr15	37565386	37566370
chr15	37124043	37124991
chr15	34911568	34911796
chr15	31989779	31990331
chr15	31417644	31418631
chr15	31319010	31319544
chr15	31309544	31310432
chr15	27756142	27757780
chr15	27589864	27590194
chr15	12415442	12416094
chr15	12319521	12320358
chr15	12213029	12213339
chr15	10868039	10868583
chr15	10749521	10750158
chr15	7811252	7812468
chr15	86219174	86220059
chr15	84313376	84315002
chr15	98841650	98841968
chr15	102101123	102101975
chr15	74616994	74617882
chr15	68184847	68185559
chr15	66988515	66989050
chr15	34679878	34680702
chr15	93124198	93124856
chr15	89940751	89941238
chr15	75597429	75598802
chr15	100957097	100957290
chr15	83673379	83673601
chr15	54973243	54973532
chr15	4104935	4105072
chr15	62525103	62525345
chr15	76188266	76189040
chr15	54963113	54963271
chr15	73151985	73153118
chr15	103308611	103309237
chr15	85698309	85698909
chr15	84812814	84813479
chr15	81290628	81291544
chr15	72647880	72648187
chr15	27571398	27571870
chr15	95842470	95842973
chr15	16404155	16404457
chr15	84640493	84640821
chr15	83827679	83828514
chr15	81247489	81248385
chr15	38014187	38014685
chr15	37998881	37999986
chr15	98025527	98025773
chr15	92622290	92622963
chr15	80670739	80671731
chr15	79738867	79740221
chr15	39877458	39878194
chr15	37197968	37198976
chr15	31716081	31716541
chr15	29824068	29824642
chr15	21439932	21440210
chr15	58015391	58015752
chr15	97317280	97319074
chr15	86069607	86070973
chr15	67146747	67147719
chr15	5155117	5156166
chr15	95921464	95922044
chr15	87551625	87552271
chr15	84729002	84729842
chr15	68160847	68161407
chr15	27204364	27205244
chr15	96012538	96013096
chr15	85941965	85942341
chr15	64364010	64364865
chr15	62439259	62439700
chr15	57766174	57766848
chr15	7563795	7564110
chr15	97171915	97172115
chr15	64686586	64686824
chr15	25758718	25759272
chr15	86924795	86926081
chr15	87550535	87550954
chr15	62155870	62156507
chr15	79494272	79495153
chr15	78104524	78104778
chr15	78005280	78005871
chr15	77981794	77982211
chr15	76496277	76496589
chr15	64918775	64919662
chr15	27855886	27856804
chr15	97693367	97693754
chr15	88721332	88721788
chr15	96117302	96117835
chr15	25509558	25510677
chr15	99194513	99195354
chr15	25940407	25942259
chr15	23901093	23901337
chr15	5579967	5580476
chr15	27912412	27913302
chr15	101149856	101150560
chr15	30458137	30458304
chr15	12702157	12702489
chr15	85014314	85014763
chr15	5343597	5344057
chr15	62076057	62076181
chr15	8716420	8717404
chr15	12271126	12271326
chr15	101794610	101794968
chr15	96321657	96321819
chr15	93637137	93637423
chr15	89541331	89541692
chr15	87660626	87661133
chr15	82339237	82339654
chr15	79095616	79095925
chr15	76798676	76799049
chr15	74420563	74421041
chr15	72196179	72196399
chr15	61770832	61771228
chr15	36764471	36765092
chr15	27910790	27911039
chr15	27906413	27906981
chr15	25850824	25851318
chr15	25361866	25362519
chr15	11320578	11321945
chr15	100923911	100924331
chr15	100322878	100322988
chr15	97864268	97864569
chr15	94859635	94860174
chr15	88883522	88883892
chr15	88392726	88393606
chr15	87284647	87284777
chr15	86427205	86427448
chr15	85378095	85378188
chr15	81464928	81465180
chr15	80335279	80335499
chr15	77839496	77839781
chr15	76586617	76586997
chr15	73495178	73495630
chr15	68222573	68223792
chr15	68090949	68091102
chr15	64372412	64372701
chr15	55878078	55878757
chr15	55866165	55866715
chr15	55348333	55348490
chr15	44002401	44002499
chr15	31644544	31644661
chr15	25532052	25532840
chr15	23812132	23812219
chr15	18864602	18864976
chr15	12764889	12765410
chr15	12245289	12245760
chr15	11462505	11463099
chr15	6278335	6278741
chr15	103296548	103296919
chr15	102795964	102796264
chr15	102419109	102419287
chr15	102357087	102357350
chr15	102258879	102258961
chr15	102157852	102157966
chr15	102106426	102107110
chr15	101243733	101243800
chr15	101226925	101227305
chr15	101191386	101191817
chr15	101147984	101149504
chr15	101075919	101077679
chr15	101053784	101054430
chr15	101038524	101038602
chr15	100385087	100385241
chr15	100301405	100302528
chr15	100235263	100235917
chr15	99846697	99847720
chr15	99655965	99657319
chr15	99409746	99410745
chr15	99298086	99298160
chr15	99284076	99284864
chr15	99221359	99223102
chr15	99040108	99041882
chr15	99032274	99032556
chr15	98964579	98965027
chr15	98908519	98908860
chr15	98893663	98893972
chr15	98796203	98796788
chr15	98636109	98637417
chr15	98622412	98623455
chr15	97995808	97996202
chr15	96744675	96745218
chr15	95758255	95758434
chr15	94423532	94423730
chr15	93857380	93858015
chr15	93789629	93789744
chr15	93236470	93237099
chr15	92840892	92841629
chr15	91971872	91972248
chr15	91474194	91474383
chr15	90703390	90704470
chr15	90602329	90602805
chr15	89556725	89557104
chr15	89533294	89533750
chr15	89529222	89529574
chr15	89185059	89185420
chr15	89089959	89090296
chr15	89063584	89064161
chr15	88687550	88687933
chr15	86820527	86821343
chr15	86701659	86701776
chr15	86696784	86697599
chr15	86082554	86084802
chr15	85697543	85697710
chr15	85284354	85284513
chr15	85282163	85282373
chr15	84944777	84945052
chr15	84839261	84839519
chr15	84677914	84678297
chr15	84481293	84481537
chr15	84286582	84286951
chr15	84174833	84175614
chr15	84020708	84020856
chr15	83366656	83367200
chr15	83277563	83277944
chr15	83251826	83253050
chr15	83170114	83170245
chr15	83115935	83116429
chr15	83061508	83062033
chr15	82901345	82901761
chr15	82258855	82258994
chr15	82163643	82164064
chr15	82090675	82091665
chr15	82079305	82079448
chr15	81951299	81951415
chr15	81939085	81939814
chr15	81718133	81718388
chr15	81473869	81474183
chr15	81304811	81305472
chr15	81217388	81217997
chr15	81176841	81177305
chr15	81019975	81020200
chr15	80864272	80864493
chr15	80662025	80662060
chr15	80411541	80411633
chr15	80394959	80395483
chr15	80366953	80367342
chr15	80341727	80341973
chr15	80331666	80332307
chr15	80189937	80190239
chr15	79892283	79892743
chr15	79847973	79848425
chr15	79827893	79828214
chr15	79763587	79763875
chr15	79665380	79665920
chr15	79501663	79503299
chr15	79151512	79151788
chr15	79149290	79149516
chr15	79044438	79045012
chr15	79039603	79039754
chr15	79016734	79016990
chr15	78855471	78855814
chr15	78779511	78779634
chr15	78743736	78743839
chr15	78698319	78699196
chr15	78580769	78581593
chr15	78571597	78571812
chr15	78485569	78485746
chr15	78435560	78435979
chr15	78172290	78173247
chr15	78171489	78172005
chr15	77174246	77174440
chr15	76974430	76974775
chr15	76845205	76845546
chr15	76751254	76751925
